source,label_id,category_id,class_name,class_slug,prompt,source_crop,synthetic_path,base_model,controlnet_model,seed
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00097_img170917_ann1105062.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00004.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20046
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00071_img271714_ann1105438.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00005.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20047
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00116_img399899_ann1104744.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00006.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20048
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00162_img391794_ann1971856.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00007.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20049
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00213_img391786_ann1106904.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00008.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20050
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00093_img260360_ann1105423.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00009.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20051
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00041_img420156_ann1629358.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00010.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20052
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00094_img393971_ann1971682.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00011.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20053
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00090_img32231_ann1629670.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00012.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20054
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00053_img97330_ann1628914.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00013.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20055
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00171_img444664_ann1106777.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00014.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20056
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00068_img93175_ann1106147.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00015.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20057
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00179_img255573_ann1105792.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00016.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20058
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00239_img540253_ann1107590.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00017.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20059
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00174_img506803_ann1106396.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00018.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20060
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00165_img318219_ann1106437.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00019.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20061
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00018_img574069_ann1106521.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00020.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20062
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00155_img94087_ann1104699.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00021.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20063
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00162_img391794_ann1971856.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00022.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20064
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00043_img554625_ann1629550.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00023.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20065
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00136_img434511_ann1105921.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00024.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20066
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00186_img232118_ann1104691.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00025.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20067
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00062_img175600_ann1629058.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00026.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20068
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00041_img420156_ann1629358.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00027.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20069
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00118_img347055_ann1107025.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00028.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20070
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00097_img170917_ann1105062.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00029.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20071
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00069_img423083_ann1105354.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00030.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20072
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00236_img305788_ann1104600.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00031.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20073
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00163_img461018_ann1629157.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00032.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20074
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00176_img138704_ann1107540.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00033.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20075
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00142_img194247_ann1105285.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00034.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20076
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00056_img557685_ann1107417.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00035.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20077
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00175_img379475_ann1107444.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00036.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20078
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00083_img507782_ann1106130.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00037.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20079
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00215_img59388_ann1104537.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00038.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20080
synthetic_controlnet_canny,2,74,mouse,mouse,"a realistic high quality photo of mouse, centered object, natural lighting, detailed",data/crops/train/mouse/train_mouse_00196_img402109_ann1105350.jpg,data/synthetic_controlnet/train/mouse/synthetic_mouse_00039.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,20081
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00198_img523412_ann1672116.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00000.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30042
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00014_img424225_ann1995121.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00001.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30043
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00058_img67765_ann1158706.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00002.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30044
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00210_img299349_ann1995033.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00003.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30045
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00008_img335914_ann1995236.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00004.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30046
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00206_img305014_ann1158679.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00005.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30047
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00080_img52030_ann1157691.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00006.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30048
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00102_img8593_ann1158778.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00007.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30049
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00068_img258071_ann1157662.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00008.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30050
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00016_img443084_ann1672882.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00009.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30051
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00054_img478812_ann1158592.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00010.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30052
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00233_img144371_ann1157710.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00011.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30053
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00241_img153573_ann1157944.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00012.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30054
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00145_img435963_ann1158775.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00013.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30055
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00224_img335914_ann1994885.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00014.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30056
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00183_img89266_ann1672934.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00015.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30057
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00080_img52030_ann1157691.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00016.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30058
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00054_img478812_ann1158592.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00017.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30059
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00167_img535898_ann1157870.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00018.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30060
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00127_img576704_ann1158242.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00019.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30061
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00101_img153202_ann1157891.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00020.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30062
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00226_img509319_ann1672916.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00021.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30063
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00234_img91318_ann1158149.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00022.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30064
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00164_img399873_ann1157966.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00023.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30065
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00117_img297359_ann1158584.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00024.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30066
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00036_img518075_ann1994911.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00025.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30067
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00067_img283448_ann1158135.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00026.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30068
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00035_img456392_ann1672359.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00027.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30069
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00063_img528161_ann1158508.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00028.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30070
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00190_img275304_ann1672258.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00029.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30071
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00143_img466586_ann1158808.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00030.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30072
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00137_img248830_ann1158822.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00031.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30073
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00067_img283448_ann1158135.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00032.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30074
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00191_img137140_ann1158073.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00033.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30075
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00149_img103612_ann1157687.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00034.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30076
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00109_img561314_ann1158053.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00035.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30077
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00229_img5113_ann1158514.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00036.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30078
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00149_img103612_ann1157687.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00037.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30079
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00102_img8593_ann1158778.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00038.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30080
synthetic_controlnet_canny,3,87,scissors,scissors,"a realistic high quality photo of scissors, centered object, natural lighting, detailed",data/crops/train/scissors/train_scissors_00092_img99417_ann1157756.jpg,data/synthetic_controlnet/train/scissors/synthetic_scissors_00039.png,runwayml/stable-diffusion-v1-5,lllyasviel/sd-controlnet-canny,30081
